"SessionId","SeatsRemaining","CostPerTicket","State","Booked","Location","Available","Brand","Occupancy","MovieName","Mode","LastUpdatedOn","TotalCost","Screen","Showtime"
"BANKTN/266639","126","20$ approx","","14","Bankstown","124","Hoyts Cinemas","10.1%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:15 AM","280 $","Cinema 07","5/02/2023 8:00:00 PM"
"WESCIN/294207","48","20$ approx","","31","Blacktown","45","Hoyts Cinemas","40.8%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:16 AM","620 $","Cinema 08","5/02/2023 10:00:00 AM"
"WESCIN/293982","143","20$ approx","","114","Blacktown","137","Hoyts Cinemas","45.4%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:17 AM","2280 $","Xtremescreen 05","5/02/2023 1:00:00 PM"
"WESCIN/293983","176","20$ approx","","81","Blacktown","170","Hoyts Cinemas","32.3%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:18 AM","1620 $","Xtremescreen 05","5/02/2023 4:30:00 PM"
"WESCIN/294034","92","20$ approx","","39","Blacktown","90","Hoyts Cinemas","30.2%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:18 AM","780 $","Cinema 07","5/02/2023 6:00:00 PM"
"WESCIN/293866","113","20$ approx","","51","Blacktown","109","Hoyts Cinemas","31.9%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:19 AM","1020 $","Xtremescreen 01","5/02/2023 7:00:00 PM"
"WESCIN/293984","209","20$ approx","","48","Blacktown","203","Hoyts Cinemas","19.1%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:20 AM","960 $","Xtremescreen 05","5/02/2023 8:00:00 PM"
"WESCIN/294035","125","20$ approx","","6","Blacktown","123","Hoyts Cinemas","4.7%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:20 AM","120 $","Cinema 07","5/02/2023 9:10:00 PM"
"WETHER/363068","139","20$ approx","","41","Wetherill Park","131","Hoyts Cinemas","23.8%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:21 AM","820 $","Xtremescreen 12","5/02/2023 3:00:00 PM"
"WETHER/363253","42","20$ approx","","2","Wetherill Park","41","Hoyts Cinemas","4.7%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:21 AM","40 $","HOYTS LUX 02","5/02/2023 3:00:00 PM"
"WETHER/363243","80","20$ approx","","13","Wetherill Park","77","Hoyts Cinemas","14.4%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:22 AM","260 $","Cinema 11","5/02/2023 7:30:00 PM"
"WETHER/362850","84","20$ approx","","0","Wetherill Park","81","Hoyts Cinemas","0%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:23 AM","0 $","Cinema 03","5/02/2023 8:00:00 PM"
"WETHER/363202","44","20$ approx","","0","Wetherill Park","43","Hoyts Cinemas","0%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:23 AM","0 $","HOYTS LUX 02","5/02/2023 8:45:00 PM"
"WETHER/363212","41","20$ approx","","0","Wetherill Park","38","Hoyts Cinemas","0%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:24 AM","0 $","DBOX 04","5/02/2023 9:00:00 PM"
"WETHER/363069","178","20$ approx","","2","Wetherill Park","170","Hoyts Cinemas","1.2%","Pathaan  (Hindi, Eng Sub)","Auto","5/02/2023 1:45:24 AM","40 $","Xtremescreen 12","5/02/2023 9:00:00 PM"
